MS,Mh,Man,MMS,T,Cn,Ct,m (kg),Enedc (g/km),W (mm),At1 (mm),At2 (mm),Ft,Fm,ec (cm3),ep (KW)
NL,OPEL AUTOMOBILE,OPEL AUTOMOBILE GMBH,OPEL AUTOMOBILE GMBH,B-K,ASTRA,M1,1335.0,91.0,2660.0,1550.0,1570.0,DIESEL,M,1598.0,81.0
NL,OPEL AUTOMOBILE,OPEL AUTOMOBILE GMBH,OPEL AUTOMOBILE GMBH,B-K,ASTRA SPORTS TOURER,M1,1278.0,103.0,2660.0,1550.0,1570.0,PETROL,M,999.0,77.0
LT,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,7,BERLINGO,M1,1395.0,148.0,2728.0,1507.0,1556.0,Petrol,M,1598.0,
LT,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,7,BERLINGO,M1,1395.0,151.0,2728.0,1507.0,1556.0,Petrol,M,1598.0,
LT,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,7,BERLINGO,M1,1449.0,113.0,2728.0,1507.0,1556.0,Diesel,M,1560.0,
LT,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,7,BERLINGO,M1,1473.0,113.0,2728.0,1507.0,1556.0,Diesel,M,1560.0,
LT,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,7,BERLINGO,M1,1395.0,119.0,2728.0,1507.0,1556.0,Diesel,M,1199.0,
LT,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,7,BERLINGO,M1,1395.0,119.0,2728.0,1507.0,1556.0,Petrol,M,1199.0,
LT,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,7,BERLINGO,M1,1504.0,115.0,2728.0,1507.0,1556.0,Diesel,M,1560.0,
LT,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,D,C- Elysee,M1,1165.0,98.0,2652.0,1501.0,1478.0,Diesel,M,1560.0,
LT,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,S,C3,M1,1055.0,109.0,2539.0,1483.0,1480.0,Petrol,M,1199.0,
LT,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,S,C3,M1,1051.0,108.0,2539.0,1483.0,1480.0,Petrol,M,1199.0,
LT,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,S,C3,M1,1125.0,103.0,2539.0,1483.0,1480.0,Petrol,M,1199.0,
LT,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,S,C3,M1,1165.0,110.0,2539.0,1483.0,1480.0,Petrol,M,1199.0,
LT,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,N,C4,M1,1375.0,98.0,2608.0,1536.0,1529.0,Diesel,M,1560.0,
LT,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,N,C4,M1,1275.0,112.0,2608.0,1536.0,1529.0,Petrol,M,1199.0,
LT,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,3,C4 PICASSO,M1,1434.0,103.0,2840.0,1587.0,1590.0,Diesel,M,1560.0,
LT,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,3,C4 PICASSO,M1,1434.0,106.0,2840.0,1587.0,1590.0,Diesel,M,1560.0,
LT,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,Y,JUMPER,M1,2135.0,158.0,3450.0,1810.0,1790.0,Diesel,M,1997.0,
LT,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,V,JUMPY SPACETOURER,M1,1660.0,137.0,3275.0,1630.0,1618.0,Diesel,M,1560.0,
LT,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,V,JUMPY SPACETOURER,M1,1730.0,151.0,3275.0,1630.0,1618.0,Diesel,M,1997.0,
LT,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,V,JUMPY SPACETOURER,M1,1780.0,155.0,3275.0,1630.0,1618.0,Diesel,M,1997.0,
LT,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,V,JUMPY SPACETOURER,M1,1786.0,155.0,3275.0,1630.0,1618.0,Diesel,M,1970.0,
LT,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,V,JUMPY SPACETOURER,M1,1748.0,143.0,3275.0,1630.0,1628.0,Diesel,M,1997.0,
LT,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,N,DS4,M1,1385.0,128.0,2612.0,1532.0,1527.0,Petrol,M,1598.0,
LT,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,K,DS5,M1,1615.0,117.0,2727.0,1582.0,1609.0,Diesel,M,1997.0,
LT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES DANGEL,V36P,PARTNER 4X4,M1,1537.0,124.0,2728.0,1505.0,1554.0,Diesel,M,1560.0,
LT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,C,2008,M1,1235.0,97.0,2537.0,1482.0,1492.0,Diesel,M,1560.0,
LT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,C,2008,M1,1120.0,114.0,2537.0,1482.0,1492.0,Petrol,M,1199.0,
LT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,C,2008,M1,1235.0,110.0,2537.0,1482.0,1492.0,Petrol,M,1199.0,
LT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,C,2008,M1,1165.0,103.0,2537.0,1482.0,1492.0,Petrol,M,1199.0,
LT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,C,2008,M1,1225.0,110.0,2537.0,1482.0,1492.0,Petrol,M,1199.0,
LT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,C,208,M1,1165.0,87.0,2538.0,1470.0,1472.0,Diesel,M,1560.0,
LT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,C,208,M1,1150.0,90.0,2538.0,1470.0,1472.0,Diesel,M,1560.0,
LT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,C,208,M1,1050.0,104.0,2538.0,1470.0,1472.0,Petrol,M,1199.0,
LT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,C,208,M1,1050.0,104.0,2538.0,1470.0,1472.0,Diesel,M,1199.0,
LT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,C,208,M1,1145.0,99.0,2538.0,1470.0,1472.0,Petrol,M,1199.0,
LT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,C,208,M1,1165.0,104.0,2538.0,1470.0,1472.0,Petrol,M,1199.0,
LT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,0U,3008,M1,1545.0,109.0,2613.0,1532.0,1527.0,Diesel,M,1560.0,
LT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,M,3008,M1,1375.0,136.0,2675.0,1601.0,1610.0,Petrol,M,1598.0,
LT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,M,3008,M1,1375.0,129.0,2675.0,1601.0,1610.0,Petrol,M,1598.0,
LT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,M,3008,M1,1375.0,129.0,2840.0,1601.0,1610.0,Petrol,M,1598.0,
LT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,M,3008,M1,1375.0,104.0,2675.0,1601.0,1610.0,Diesel,M,1560.0,
LT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,M,3008,M1,1390.0,114.0,2675.0,1601.0,1610.0,Diesel,M,1560.0,
LT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,M,3008,M1,1390.0,108.0,2675.0,1601.0,1610.0,Diesel,M,1560.0,
LT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,M,3008,M1,1540.0,124.0,2675.0,1601.0,1610.0,Diesel,M,1997.0,
LT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,M,3008,M1,1500.0,114.0,2675.0,1601.0,1610.0,Diesel,M,1997.0,
LT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,M,3008,M1,1325.0,117.0,2675.0,1601.0,1610.0,Petrol,M,1199.0,
SI,RENAULT,RENAULT SAS,RENAULT SAS,R,CAPTUR,M1,1277.0,125.0,2606.0,1531.0,1516.0,PETROL,M,1197.0,87.0
SI,RENAULT,RENAULT SAS,RENAULT SAS,RFB,MEGANE,M1,1394.0,100.0,2712.0,1574.0,1577.0,DIESEL,M,1461.0,81.0
SI,RENAULT,RENAULT SAS,RENAULT SAS,R,CAPTUR,M1,1277.0,127.0,2606.0,1531.0,1516.0,PETROL,M,1197.0,87.0
SI,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILE DACIA SA,SD,LOGAN,M1,1256.0,90.0,2634.0,1497.0,1486.0,DIESEL,M,1461.0,55.0
SI,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILE DACIA SA,SD,LOGAN,M1,1165.0,90.0,2634.0,1497.0,1486.0,DIESEL,M,1461.0,55.0
SI,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILE DACIA SA,SD,LOGAN,M1,1290.0,100.0,2634.0,1497.0,1486.0,DIESEL,M,1461.0,66.0
SI,RENAULT,RENAULT SAS,RENAULT SAS,R,CLIO,M1,1157.0,105.0,2589.0,1509.0,1513.0,PETROL,M,898.0,66.0
SI,RENAULT,RENAULT SAS,RENAULT SAS,RFB,MEGANE,M1,1280.0,87.0,2670.0,1580.0,1583.0,DIESEL,M,1461.0,81.0
DK,FORD WERKE GMBH,FORD-WERKE GMBH,FORD WERKE GMBH,DYB,FOCUS,M1,1388.0,140.0,2648.0,1554.0,1544.0,Petrol,M,1498.0,134.0
DK,FORD WERKE GMBH,FORD-WERKE GMBH,FORD WERKE GMBH,DYB,FOCUS,M1,1280.0,108.0,2648.0,1544.0,1534.0,Petrol,M,999.0,92.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1451.0,98.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1436.0,98.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1447.0,98.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1457.0,98.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1459.0,98.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1461.0,98.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1462.0,98.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1464.0,98.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1468.0,98.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1470.0,98.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1475.0,98.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1483.0,98.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1484.0,98.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1490.0,98.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1415.0,89.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1421.0,89.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1422.0,89.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1426.0,89.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1427.0,89.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1455.0,89.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1462.0,99.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1465.0,99.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
FR,NISSAN,NISSAN INTERNATIONAL SA,NISSAN INTERNATIONAL SA,H15,Q30,M1,1435.0,133.0,2700.0,1572.0,1572.0,Petrol,M,1595.0,90.0
EE,GENERAL MOTORS HOLDINGS,GENERAL MOTORS HOLDINGS LLC ,GENERAL MOTORS CORPORATION,C1UL,XT5,M1,2051.0,229.0,2857.0,1638.0,1638.0,PETROL,M,3649.0,
EE,GENERAL MOTORS HOLDINGS,GENERAL MOTORS HOLDINGS LLC ,GENERAL MOTORS CORPORATION,C1UL,XT5,M1,2062.0,229.0,2857.0,1638.0,1638.0,PETROL,M,3649.0,
EE,GENERAL MOTORS HOLDINGS,GENERAL MOTORS HOLDINGS LLC ,GENERAL MOTORS CORPORATION,01SL,CT6,M1,2025.0,223.0,3109.0,1614.0,1630.0,PETROL,M,2997.0,
EE,GENERAL MOTORS HOLDINGS,GENERAL MOTORS HOLDINGS LLC ,GENERAL MOTORS CORPORATION,A1XC,CAMARO,M1,1734.0,252.0,2812.0,1610.0,1604.0,PETROL,M,6162.0,
EE,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,7,BERLINGO,M1,1473.0,113.0,2728.0,1507.0,1556.0,DIESEL,M,1560.0,
FR,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,V,EXPERT TRAVELLER,M1,1660.0,137.0,3275.0,1630.0,1630.0,Diesel,M,1560.0,85.0
FR,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,V,EXPERT TRAVELLER,M1,1646.0,137.0,3275.0,1630.0,1630.0,Diesel,M,1560.0,85.0
FR,KIA SLOVAKIA,KIA MOTORS SLOVAKIA SRO,KIA MOTORS SLOVAKIA S.R.O,QLE,SPORTAGE,M1,1500.0,119.0,2670.0,1609.0,1609.0,Diesel,M,1685.0,85.0
FR,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,V,EXPERT TRAVELLER,M1,1701.0,137.0,3275.0,1630.0,1630.0,Diesel,M,1560.0,85.0
FR,KIA SLOVAKIA,KIA MOTORS SLOVAKIA SRO,KIA MOTORS SLOVAKIA S.R.O,QLE,SPORTAGE,M1,1500.0,119.0,2670.0,1625.0,1625.0,Diesel,M,1685.0,85.0
FR,KIA SLOVAKIA,KIA MOTORS SLOVAKIA SRO,KIA MOTORS SLOVAKIA S.R.O,QLE,SPORTAGE,M1,1545.0,129.0,2670.0,1609.0,1609.0,Diesel,M,1685.0,104.0
FR,KIA SLOVAKIA,KIA MOTORS SLOVAKIA SRO,KIA MOTORS SLOVAKIA S.R.O,QLE,SPORTAGE,M1,1545.0,129.0,2670.0,1625.0,1625.0,Diesel,M,1685.0,104.0
FR,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,V,EXPERT TRAVELLER,M1,1625.0,137.0,2925.0,1630.0,1630.0,Diesel,M,1560.0,85.0
FR,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,V,JUMPY SPACE TOURER,M1,1674.0,148.0,3275.0,1630.0,1630.0,Diesel,M,1560.0,70.0
FR,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,V,JUMPY SPACE TOURER,M1,1625.0,137.0,2925.0,1630.0,1630.0,Diesel,M,1560.0,85.0
FR,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,V,JUMPY SPACE TOURER,M1,1611.0,133.0,2925.0,1630.0,1630.0,Diesel,M,1560.0,85.0
FR,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,V,JUMPY SPACE TOURER,M1,1660.0,137.0,3275.0,1630.0,1630.0,Diesel,M,1560.0,85.0
FR,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,V,JUMPY SPACE TOURER,M1,1646.0,137.0,3275.0,1630.0,1630.0,Diesel,M,1560.0,85.0
FR,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,V,JUMPY SPACE TOURER,M1,1687.0,137.0,3275.0,1630.0,1630.0,Diesel,M,1560.0,85.0
FR,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,DETHLEFFS GMBH,EG/DKC001,CAMPSTER,M1,2185.0,137.0,3275.0,1630.0,1630.0,Diesel,M,1560.0,85.0
FR,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,V,JUMPY SPACE TOURER,M1,1701.0,137.0,3275.0,1630.0,1630.0,Diesel,M,1560.0,85.0
SI,RENAULT,RENAULT SAS,RENAULT SAS,RFB,MEGANE,M1,1488.0,105.0,2712.0,1574.0,1577.0,DIESEL,M,1598.0,96.0
SI,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILE DACIA SA,SD,SANDERO,M1,1138.0,115.0,2589.0,1497.0,1486.0,PETROL,M,898.0,66.0
PL,HONDA UK,HONDA OF THE UK MANUFACTURING LTD,,FC,CIVIC 5DR,M1,1453.0,139.0,2315.0,1543.0,1557.0,PETROL,M,1498.0,201.0
DK,FORD WERKE GMBH,FORD-WERKE GMBH,FORD WERKE GMBH,LAE,MUSTANG,M1,1726.0,225.0,2720.0,1582.0,1655.0,Petrol,M,2261.0,233.0
DK,FORD WERKE GMBH,FORD-WERKE GMBH,FORD WERKE GMBH,LAE,MUSTANG,M1,1830.0,306.0,2720.0,1582.0,1640.0,Petrol,M,4951.0,310.0
DK,FORD WERKE GMBH,FORD-WERKE GMBH,FORD WERKE GMBH,LAE,MUSTANG,M1,1734.0,281.0,2720.0,1582.0,1640.0,Petrol,M,4951.0,310.0
DK,FORD WERKE GMBH,FORD-WERKE GMBH,FORD WERKE GMBH,LAE,MUSTANG,M1,1692.0,225.0,2720.0,1582.0,1655.0,Petrol,M,2261.0,233.0
DK,FORD WERKE GMBH,FORD-WERKE GMBH,FORD WERKE GMBH,LAE,MUSTANG,M1,1722.0,184.0,2720.0,1582.0,1655.0,Petrol,M,2261.0,233.0
DK,FORD WERKE GMBH,FORD-WERKE GMBH,FORD WERKE GMBH,DYB,FOCUS,M1,1316.0,110.0,2648.0,1544.0,1534.0,Petrol,M,999.0,92.0
DE,AA-IVA,AA-IVA,OPEL,Z-B(3810-MVBS-CTF1),INSIGNIA SPORTS TOURER,M1,1567.0,137.0,0.0,,,DIESEL,M,1598.0,100.0
DE,OPEL,ADAM OPEL GMBH,OPEL,B-K,ASTRA,M1,1278.0,114.0,2662.0,1548.0,1565.0,PETROL,M,1399.0,110.0
DE,OPEL,ADAM OPEL GMBH,OPEL,B-K,ASTRA,M1,1350.0,90.0,2662.0,1548.0,1565.0,DIESEL,M,1598.0,81.0
DE,AA-IVA,AA-IVA,OPEL,Z-B(3810-MVBS-CTF3),INSIGNIA SPORTS TOURER,M1,1567.0,105.0,0.0,,,DIESEL,M,1598.0,81.0
DE,OPEL,ADAM OPEL GMBH,OPEL,B-K,ASTRA SPORTS TOURER+,M1,1278.0,103.0,2662.0,1548.0,1565.0,PETROL,M,999.0,77.0
DE,AA-IVA,AA-IVA,OPEL,Z-B(3810-MVBS-CTF4),INSIGNIA SPORTS TOURER,M1,1567.0,105.0,0.0,,,DIESEL,M,1598.0,81.0
DE,OPEL,ADAM OPEL GMBH,OPEL,B-K,ASTRA SPORTS TOURER+,M1,1278.0,100.0,2662.0,1548.0,1565.0,PETROL,M,999.0,77.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1467.0,99.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1453.0,89.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1456.0,89.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1458.0,89.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1459.0,89.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1460.0,89.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1461.0,89.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1463.0,89.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1464.0,89.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1469.0,89.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1473.0,89.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1474.0,89.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1479.0,89.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1480.0,89.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1481.0,89.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1483.0,89.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1487.0,89.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1488.0,89.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1476.0,101.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1488.0,101.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1496.0,101.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1497.0,101.0,2638.0,1542.0,1543.0,Diesel,M,1598.0,84.0
NL,JAGUAR LAND ROVER LIMITED,JAGUAR LAND ROVER LIMITED,JAGUAR LAND ROVER LIMITED,DC,JAGUAR F-PACE,M1,1882.0,139.0,2870.0,1640.0,1650.0,DIESEL,M,1999.0,132.0
FR,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,V,EXPERT TRAVELLER,M1,1647.0,137.0,3275.0,1630.0,1630.0,Diesel,M,1560.0,85.0
FR,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,V,EXPERT TRAVELLER,M1,1687.0,137.0,3275.0,1630.0,1630.0,Diesel,M,1560.0,85.0
FR,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,V,EXPERT TRAVELLER,M1,1611.0,133.0,2925.0,1630.0,1630.0,Diesel,M,1560.0,85.0
FR,AUDI AG,AUDI AG,AUDI AG,8X,A1 SPORTBACK,M1,1180.0,123.0,2457.0,1456.0,1456.0,Petrol,M,1395.0,92.0
FR,AUDI AG,AUDI AG,AUDI AG,8V,A3,M1,1430.0,133.0,2586.0,1534.0,1534.0,Petrol,M,1984.0,140.0
FR,AUDI AG,AUDI AG,AUDI AG,8X,A1 SPORTBACK,M1,1135.0,98.0,2457.0,1456.0,1456.0,Petrol,M,999.0,70.0
FR,AUDI AG,AUDI AG,AUDI AG,8X,A1 SPORTBACK,M1,1220.0,101.0,2457.0,1456.0,1456.0,Diesel,M,1422.0,66.0
FR,AUDI AG,AUDI AG,AUDI AG,8X,A1,M1,1250.0,99.0,2457.0,1456.0,1456.0,Diesel,M,1598.0,85.0
